Region,Division,District,BEIS School ID,School Name,Street Address,Municipality,Legislative District,Barangay,Sector,Urban/Ru,Sacl hColaosls Sifuicbactliaosnsification,Modified Curricural Offering Classification
NCR,Las Piñas City,Las Piñas City I,407079,"Bernardo College (Santiago G. Bernardo Foundation, Inc.)",St. Peter Street,CITY OF LAS PIÑAS,Lone District,PULANG LUPA UNO,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407081,"CAA Baptist Academy, Inc.","2741 Pagkakaisa Street, Timog CAA",CITY OF LAS PIÑAS,Lone District,B. F. INTERNATIONAL VILLAGE,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,407082,"Camella School, Inc.","4 Lira St., Camella 3A,Pamplona III, Las Pinas City, Metro M",CITY OF LAS PIÑAS,Lone District,PAMPLONA TRES,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407083,Child's Joy Pre-school and Learning Center,"16 Dandelion St., Dona Manuela Subd., Las Pinas City",CITY OF LAS PIÑAS,Lone District,PAMPLONA TRES,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,407084,"Copel School, Inc","1 Arabejo St., cor. Gatchalian Ave., Gatchalian Subd.",CITY OF LAS PIÑAS,Lone District,MANUYO DOS,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,407085,Divine Light Academy (Kiddies Learning Center),7 Rosal St. Dona Manuela Subd Pamplona Las Pinas City,CITY OF LAS PIÑAS,Lone District,PAMPLONA DOS,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407087,Holy Rosary Academy of Las Piñas,St. Joseph Avenue corner Naga Road,CITY OF LAS PIÑAS,Lone District,PULANG LUPA DOS,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407088,Immaculate Mary Montessori School,"Naga Road, Pulanglupa, Las Piñas City",CITY OF LAS PIÑAS,Lone District,PULANG LUPA DOS,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Las Piñas City,Las Piñas City I,407090,"Brittany School of Las Pinas (JEIB Star Academy, Inc.)",21 Aldebaran Zapote Las Pinas City,CITY OF LAS PIÑAS,Lone District,ZAPOTE,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407091,Jesus Cares Christian Academy,7 Pasture Rose,CITY OF LAS PIÑAS,Lone District,PAMPLONA TRES,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Las Piñas City,Las Piñas City I,407093,Las Piñas Montessori School,"#25 Gumamela St. Cor. Dama de Noche St. Vergonville Subd., P",CITY OF LAS PIÑAS,Lone District,PULANG LUPA DOS,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Las Piñas City,Las Piñas City I,407103,"St. Joseph's Academy of Las Piñas, Inc.","Padre Diego Cera Avenue, Poblacion",CITY OF LAS PIÑAS,Lone District,DANIEL FAJARDO,Private,Urban,Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407104,St. Mark's Institute,"Casimiro  Avenue, Casimiro Village",CITY OF LAS PIÑAS,Lone District,PAMPLONA TRES,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407105,"St. Michael's School, Inc.","54 Calla Lily St., Vergonville Subd.,",CITY OF LAS PIÑAS,Lone District,PULANG LUPA DOS,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407106,"Saint Therese School (Las Pinas), Inc.",27 Aurora drive Vergonville Subdivision Las Pinas City,CITY OF LAS PIÑAS,Lone District,PULANG LUPA DOS,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407107,University of Perpetual Help System Dalta,Alabang-Zapote Road,CITY OF LAS PIÑAS,Lone District,PAMPLONA TRES,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407108,Almanza Baptist Christian Academy,Blk1 Lot 6&7 San Francisco Subd.,CITY OF LAS PIÑAS,Lone District,ALMANZA UNO,Private,Urban,Sectarian,ES and JHS (K to 10)
NCR,Las Piñas City,Las Piñas City I,407109,Westfield Science Oriented School and Colleges,"CLARINDA SORIANO ST., BF RESORT VILLAGE,LAS PINAS CITY",CITY OF LAS PIÑAS,Lone District,TALON DOS,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407111,B.F. Homes School Inc.,"#12 CRM Avenue BF Homes Almanza, Las Pinas City",CITY OF LAS PIÑAS,Lone District,ALMANZA DOS,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Las Piñas City,Las Piñas City I,407113,Blessed Trinity School of Las Pinas,"Silver cor Silicon Roads, Pilar Village, Las Pinas City",CITY OF LAS PIÑAS,Lone District,PILAR,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407114,Bloomfield Academy,"Wilfrido Tecson Avenue, Vista Grande, BFRV, Las Piñas City",CITY OF LAS PIÑAS,Lone District,TALON DOS,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407115,Creative Middle School,"No. 7 Lalaine Bennet corner Gloria Diaz St., BFRV, Las Pinas",CITY OF LAS PIÑAS,Lone District,TALON DOS,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Las Piñas City,Las Piñas City I,407117,Don Carlo Cavina School,Hansuyin Village,CITY OF LAS PIÑAS,Lone District,TALON KUATRO,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407118,Don Stevens Foundation Inc.,B9 L38 Dahlia Street T.S.Cruz Subd Almanza II Las Pinas City,CITY OF LAS PIÑAS,Lone District,ALMANZA DOS,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,407119,"Elizabeth Seton School, Inc.","BF Resort Village, Las Pinas City",CITY OF LAS PIÑAS,Lone District,TALON DOS,Private,Urban,Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407122,"Fr. Donato Giannotti Foundation, Inc.","Aventine Hills, BF Resort Village, Pamplona, Vista Grande",CITY OF LAS PIÑAS,Lone District,TALON DOS,Private,Urban,Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,407123,Kencare Learning Center,44 Gloria Diaz cor. Nelia Sancho Sts. BF Resort Village,CITY OF LAS PIÑAS,Lone District,TALON DOS,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,407124,Centro Escolar Las Piñas Inc,MOD Ave.,CITY OF LAS PIÑAS,Lone District,PILAR,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407125,St. Isidore Academy of Las Piñas,Aster St. T.S Cruz Subd.,CITY OF LAS PIÑAS,Lone District,ALMANZA DOS,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,407126,Madre Giulia Salzano School,Rhapsody St. Sta. Cecilia Subd.,CITY OF LAS PIÑAS,Lone District,PAMPLONA DOS,Private,Urban,Sectarian,ES and JHS (K to 10)
NCR,Las Piñas City,Las Piñas City I,407127,Mary Immaculate Parish Special School Inc.,"Avocado Dr. Agro Homes I, Moonwalk Village, Las Pinas",CITY OF LAS PIÑAS,Lone District,TALON SINGKO,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407128,Mayflower Academy of Las Pinas,#39 Pegasus St. Moonwalk Village,CITY OF LAS PIÑAS,Lone District,TALON SINGKO,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,407131,Montessori De Manila,"73 Pablo Roman Street BF Executive Village, BF Homes",CITY OF LAS PIÑAS,Lone District,B. F. INTERNATIONAL VILLAGE,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407133,OB Montessori Center,Luxembourg,CITY OF LAS PIÑAS,Lone District,B. F. INTERNATIONAL VILLAGE,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407136,Preparatory Camp: A School For Early Learners,"862 Tropical Avenue BF Homes, Las Pinas City",CITY OF LAS PIÑAS,Lone District,B. F. INTERNATIONAL VILLAGE,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,407142,Saint Francis of Assisi College,"045 Admiral Village, Talon III, Las Pinas City",CITY OF LAS PIÑAS,Lone District,TALON TRES,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407146,"Sto. Niño de Eucharistia Academy (Las Piñas), Inc.",Duhat St.,CITY OF LAS PIÑAS,Lone District,TALON SINGKO,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,407371,Asian SEED Academy of Technology,"1281 Tropical Ave., cor. Luxembourg St., BP International, Las Piñas City",CITY OF LAS PIÑAS,Lone District,B. F. INTERNATIONAL VILLAGE,Private,Urban,Sectarian,Purely SHS
NCR,Las Piñas City,Las Piñas City I,407447,"Affordable Private Education Center, Inc. (APEC Schools) -Las Piñas Br.","E.T. Building 5 Lot 3, Naga Road",CITY OF LAS PIÑAS,Lone District,PULANG LUPA DOS,Private,Urban,Sectarian,JHS with SHS
NCR,Las Piñas City,Las Piñas City I,407959,H.O.P.E. Development Center for children Inc.,"Mariano Ponce cor Tropical Sts., Phase V BF Homes, Las Pinas City",CITY OF LAS PIÑAS,Lone District,B. F. INTERNATIONAL VILLAGE,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,408048,Integrated Bible Christian Fellowship School,"679  Panay St. timog CAA, las Pinas City",CITY OF LAS PIÑAS,Lone District,B. F. INTERNATIONAL VILLAGE,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,408177,Mindbuilders INC.,"168 Tropical Ave. BF International, Las Pinas City",CITY OF LAS PIÑAS,Lone District,B. F. INTERNATIONAL VILLAGE,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,408591,"Achievers Rooting for Excellence Playschool Learning Center, Inc.","5 Durian Street, Verdant Acres Subdivision",CITY OF LAS PIÑAS,Lone District,PAMPLONA TRES,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,408595,Charles Edward Academy Phils. Inc.,"L16, CAA Road, Pulanglupa Road",CITY OF LAS PIÑAS,Lone District,PULANG LUPA UNO,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,408645,"BF Child's Home Educational Center, Inc.",876 Tropical Avenue,CITY OF LAS PIÑAS,Lone District,B. F. INTERNATIONAL VILLAGE,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,408652,Bright Sun Beginning Learning Center Inc.,"72 San Isidro St., Carmencita Village",CITY OF LAS PIÑAS,Lone District,TALON TRES,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,408723,Bright Hope Kids Pre-School Inc,"Block 2 Lot 2 B Casimiro Townhomes, Casimiro Avenue",CITY OF LAS PIÑAS,Lone District,ZAPOTE,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,408726,"Angel of Grace Early Childhood Care and Development Center, Inc.",B1 L4 Boracay Compound,CITY OF LAS PIÑAS,Lone District,MANUYO UNO,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,408727,Cambridge Children's Learning and Development Inc.,"101-106 & 202-205 AVI Commercial Center, Abel Nocse Street, BF Resort Village",CITY OF LAS PIÑAS,Lone District,TALON DOS,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,408730,"Grace and Angels Tutorial Center, Inc.","1362 Mabuhay Street, BF International, CAA",CITY OF LAS PIÑAS,Lone District,PULANG LUPA DOS,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,408731,"Le Louis Learning Center, Inc.","8 Mangga Road, Classic Homes",CITY OF LAS PIÑAS,Lone District,PILAR,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,408961,"Alvarez Innovation School of Las Piñas, Inc.",250 E. Aldana Samson Compound,CITY OF LAS PIÑAS,Lone District,ELIAS ALDANA,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,409909,South East-Asia Institute of Trade and Technology Inc.,Block 9 Lot 1 Tidy Tips corner Rose of Heaven Drive Talon Village,CITY OF LAS PIÑAS,Lone District,TALON KUATRO,Private,Urban,Non-Sectarian,Purely SHS
NCR,Las Piñas City,Las Piñas City I,410297,"Good Shepherd Christian Academy of Las Pinas, Inc","66 Bagong Lipunan Street, CAA, BF International Road",CITY OF LAS PIÑAS,Lone District,B. F. INTERNATIONAL VILLAGE,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,410389,Yellow Bell Childcare and Development Center Inc.,"05 Yellow Bell Street, Doña Manuela Subdivision",CITY OF LAS PIÑAS,Lone District,TALON TRES,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486501,"Our Lady of Loreto Catholic School of Las Pinas, Inc.","18 Elena Gold St., Dona Manuela Subd.",CITY OF LAS PIÑAS,Lone District,PAMPLONA TRES,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486502,"Sunshine Learning Center of Las Pinas , Inc.",1028 Gen. Aguinaldo St. Soldiers Hills  2 Las Pinas City,CITY OF LAS PIÑAS,Lone District,ALMANZA UNO,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486507,"Las Piñas Baptist Educational Ministry, Inc.",002 Marcos Alvarez Avenue,CITY OF LAS PIÑAS,Lone District,TALON SINGKO,Private,Urban,Sectarian,ES and JHS (K to 10)
NCR,Las Piñas City,Las Piñas City I,486509,"Bethany School of Las Pinas, Inc.",57 Camino Real Street,CITY OF LAS PIÑAS,Lone District,ALMANZA UNO,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Las Piñas City,Las Piñas City I,486510,"Saint Rose of Lima (Las Pinas) School, Inc.",917 Tramo Street,CITY OF LAS PIÑAS,Lone District,DANIEL FAJARDO,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,486513,Magnificat School of Mary Inc.,43 Acacia St. Casimiro Village,CITY OF LAS PIÑAS,Lone District,PAMPLONA TRES,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486514,Neumann Academy Inc.,621 San Francisco St. Manuyo Uno Las Piñas City,CITY OF LAS PIÑAS,Lone District,MANUYO UNO,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Las Piñas City,Las Piñas City I,486515,"Fr. Angelico Lipani School, Inc.","Aventine Hills cor. Via II Papa St., Italia 500. BF Resort Village",CITY OF LAS PIÑAS,Lone District,TALON DOS,Private,Urban,Sectarian,ES and JHS (K to 10)
NCR,Las Piñas City,Las Piñas City I,486517,"Alphastar Educational Centre, Inc.","B3 L4B, A. Liwanag St., Classic I, BFRV, Talon Dos, Las Pinas City",CITY OF LAS PIÑAS,Lone District,TALON DOS,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486518,St. Acacius Academy,1 copper st. Camella IV - A pamplona 3,CITY OF LAS PIÑAS,Lone District,PAMPLONA TRES,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486519,Saint Denis School for Child's Advancement,Avocado cor. Lanzones Sts. Ph. 3-C Gatchalian Subd.,CITY OF LAS PIÑAS,Lone District,MANUYO DOS,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486522,Schola de Vita Inc.,"Blk. 7 Lots 2b & 3 Rosal St. Mother Earth Subdivision, Las P",CITY OF LAS PIÑAS,Lone District,TALON DOS,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,486524,"Integrated Movement Academy, Inc.","33 Gloria Diaz Street, B.F. Resort Village",CITY OF LAS PIÑAS,Lone District,TALON DOS,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,486526,"Greenfields School of Las Pinas, Inc.",Block 8 Lot 25 Marcos Avenue,CITY OF LAS PIÑAS,Lone District,TALON SINGKO,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Las Piñas City,Las Piñas City I,486529,"Little Ones Development Foundation, Inc.",49 Nimbus Street Moonwalk Village Las Pinas City,CITY OF LAS PIÑAS,Lone District,TALON SINGKO,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486530,St. Mark's Institute Annex,"Topland Avenue, Golden Gate",CITY OF LAS PIÑAS,Lone District,TALON TRES,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Las Piñas City,Las Piñas City I,486533,Church Of God's Miracles Christian Academy,"Lot 1 A L. Hernandez St., Metrocor Southgate Homes, Almanza",CITY OF LAS PIÑAS,Lone District,ALMANZA UNO,Private,Urban,Non-Sectarian,ES and JHS (K to 10)
NCR,Las Piñas City,Las Piñas City I,486534,GCF South Metro Christian School,"Versailles, Las Piñas City",CITY OF LAS PIÑAS,Lone District,ALMANZA DOS,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,486535,St. Joe Development Academy,"09 Orange S., CAA, Las Pinas City",CITY OF LAS PIÑAS,Lone District,B. F. INTERNATIONAL VILLAGE,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486536,Covenant of Grace Integrated Academy,Aurora Pijuan cor. Pilar Pilapil,CITY OF LAS PIÑAS,Lone District,TALON DOS,Private,Urban,Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486538,Step-Up Learning Center of Las Pinas City,#33 Durian St. Dona Josefa Vill. Almanza Las Pinas City,CITY OF LAS PIÑAS,Lone District,ALMANZA UNO,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486541,"Maranatha Christian Academy of Pulanlupa, Inc.",Sarino Village,CITY OF LAS PIÑAS,Lone District,PULANG LUPA UNO,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486546,Brentwood Academy of Las Pinas,"J. Hernandez St. San Antonio Valley &, Pulanglupa 2",CITY OF LAS PIÑAS,Lone District,PULANG LUPA DOS,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486549,"Holy Infant's Playhouse of Las Piñas, Inc.","981 Camia Street, Phase 7, Gatchalian Subdivision",CITY OF LAS PIÑAS,Lone District,MANUYO DOS,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486551,"Brentville Southwood School, Inc.","248 Villanueva Street, Phase 3-A, Gatchalian Subdivision",CITY OF LAS PIÑAS,Lone District,MANUYO DOS,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486558,"River of Life Christian School, Inc.","31 Greenfields Street, CAA",CITY OF LAS PIÑAS,Lone District,B. F. INTERNATIONAL VILLAGE,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486561,St. Thomas Aquinas School - Las Piñas Inc.,"1128 Mateo corner Villanueva Streets, Phase VI, Gatchalian Subdivision",CITY OF LAS PIÑAS,Lone District,MANUYO DOS,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486562,"Schola De Agape Et Eruditio, Inc.",854 Tramo Street,CITY OF LAS PIÑAS,Lone District,DANIEL FAJARDO,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486564,"Blessed Name of Jesus Learning School, Inc.","607 Juan Aranda Street, Gatchalian Subdivision",CITY OF LAS PIÑAS,Lone District,MANUYO DOS,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486572,"South Learners Creative School, Inc,","Block 6, Lot 4, Naga Road",CITY OF LAS PIÑAS,Lone District,PULANG LUPA DOS,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486585,"AMA Basic Education of Las Piñas City, Inc.","Lot 5 DBP Extension, Naga Road, Pulanglupa",CITY OF LAS PIÑAS,Lone District,PULANG LUPA DOS,Private,Urban,Non-Sectarian,All Offering (K to 12)
NCR,Las Piñas City,Las Piñas City I,486587,"Achievers Mind Home of Learning, Inc.","30 C-D Dalandan St., San Isidro Subd.",CITY OF LAS PIÑAS,Lone District,PAMPLONA UNO,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486588,Inchrist Learning Center Inc.,"142 Block XI corner Lanzones Street, Phase 2, Saging Street, CAA",CITY OF LAS PIÑAS,Lone District,B. F. INTERNATIONAL VILLAGE,Private,Urban,Non-Sectarian,Purely ES
NCR,Las Piñas City,Las Piñas City I,486589,"Greenville Learning Center, Inc.","25 Green Revolution Street, CAA",CITY OF LAS PIÑAS,Lone District,B. F. INTERNATIONAL VILLAGE,Private,Urban,Non-Sectarian,Purely ES
